flightId,seatNumber,seatClass,seatType,seatStatus
113,B2,first,window,True
113,D3,economy,window,True
113,F2,economy,window,True
113,D4,economy,aisle,True
113,B4,business,middle,False
113,C4,economy,window,True
113,B1,business,aisle,True
113,C6,first,middle,True
113,C5,business,middle,False
113,E1,economy,aisle,False
113,A1,business,window,True
113,E4,economy,middle,True
113,F1,economy,middle,True
113,A6,first,middle,False
113,E6,economy,window,True
113,D5,economy,aisle,False
113,E2,economy,middle,True
113,C1,business,window,False
113,F3,economy,middle,False
113,E3,business,aisle,True
113,B3,economy,aisle,False
113,F4,economy,aisle,True
113,D6,economy,aisle,False
113,D1,economy,window,True
113,F5,economy,aisle,False
113,A3,business,aisle,True
113,C2,economy,middle,False
113,C3,economy,aisle,False
113,A2,economy,aisle,True
114,E1,economy,window,True
114,D1,first,window,True
114,C1,business,aisle,False
114,E4,economy,middle,False
114,D2,business,aisle,True
114,B1,first,aisle,True
114,C2,economy,window,True
114,B6,business,aisle,True
114,D4,business,middle,True
114,D5,economy,middle,False
114,F1,economy,aisle,False
114,A3,economy,middle,True
114,F3,economy,window,True
114,B4,economy,window,True
114,B5,business,middle,False
114,F2,first,window,False
114,B3,economy,window,True
114,E5,economy,middle,True
114,E6,economy,window,False
114,A4,first,aisle,False
114,F5,economy,window,True
114,A1,first,window,True
114,F4,economy,middle,True
115,C1,economy,middle,False
115,A3,economy,aisle,False
115,E6,business,window,False
115,A2,economy,middle,True
115,A6,economy,middle,True
115,D2,business,middle,False
115,E2,economy,window,False
115,D1,business,middle,True
115,C6,business,aisle,False
115,F2,economy,window,True
115,B4,economy,middle,False
115,C3,economy,middle,True
115,C4,economy,aisle,False
115,F3,economy,aisle,False
115,D3,economy,middle,False
115,E1,first,window,True
116,B2,economy,aisle,False
116,A3,business,middle,True
116,A4,economy,window,False
116,C2,economy,middle,False
116,C5,first,middle,True
116,C6,economy,aisle,True
116,D6,economy,middle,True
116,A1,economy,window,False
116,D2,economy,window,False
116,F1,economy,window,True
116,B6,economy,middle,False
116,E6,business,aisle,True
116,B3,economy,aisle,False
116,E1,business,aisle,False
116,F2,economy,window,False
116,C3,economy,aisle,False
117,F2,first,window,True
117,F5,economy,aisle,False
117,B1,first,aisle,False
117,C4,economy,aisle,False
117,E5,economy,middle,False
117,F4,economy,aisle,True
117,D5,economy,aisle,False
117,A3,economy,middle,False
117,B4,economy,aisle,True
117,E3,economy,window,False
117,A6,economy,window,True
117,A4,economy,middle,False
117,F3,economy,window,False
117,D4,economy,aisle,False
117,B5,first,middle,False
117,C1,economy,window,False
117,A5,economy,aisle,True
117,B3,economy,aisle,False
117,D6,economy,middle,False
117,D1,economy,window,True
118,A2,economy,window,False
118,B1,economy,middle,False
118,D3,economy,window,False
118,C5,first,aisle,True
118,F5,economy,window,False
118,B2,economy,middle,True
118,F3,economy,window,True
118,A6,economy,aisle,False
118,C3,business,middle,True
118,D5,economy,window,True
118,F1,economy,aisle,False
118,C6,economy,middle,True
118,C2,economy,window,False
118,D4,business,window,True
118,E1,economy,window,True
118,E6,economy,aisle,True
118,F2,economy,middle,True
118,E2,economy,window,False
118,A5,economy,window,True
118,D2,economy,aisle,False
118,C1,business,window,False
118,A3,economy,middle,False
118,E4,business,middle,True
119,D3,economy,aisle,True
119,B6,economy,window,False
119,B3,business,window,True
119,D4,economy,window,True
119,E6,economy,middle,False
119,F3,business,aisle,True
119,F2,business,aisle,True
119,E3,economy,window,True
119,B1,economy,window,True
119,A2,first,window,False
120,B4,first,middle,False
120,E6,economy,window,True
120,E3,economy,window,False
120,C5,economy,window,True
120,C4,economy,window,False
120,F6,economy,middle,False
120,F4,economy,middle,False
120,D1,first,middle,True
120,D3,economy,middle,True
120,F1,economy,window,True
120,E1,first,middle,True
120,D4,business,aisle,True
120,C2,economy,window,True
120,B5,economy,middle,True
120,A5,economy,aisle,False
121,C6,economy,window,False
121,D1,first,window,True
121,F5,business,middle,True
121,C3,economy,window,True
121,F3,economy,aisle,False
121,E1,economy,middle,True
121,D5,economy,middle,False
121,A5,economy,window,True
121,F4,economy,aisle,True
121,E6,economy,middle,False
121,B4,economy,aisle,True
121,B6,economy,middle,False
121,D4,first,window,True
121,F2,first,aisle,False
121,C5,economy,aisle,True
121,C2,economy,window,False
121,C4,economy,middle,True
121,E2,economy,middle,False
121,A2,economy,middle,False
121,E4,business,window,True
121,D2,economy,aisle,False
121,B2,economy,window,False
121,A3,economy,window,True
121,E5,economy,aisle,False
122,C2,first,middle,True
122,A5,economy,window,False
122,C4,first,middle,True
122,D4,business,middle,False
122,D1,economy,aisle,False
122,B2,business,window,True
122,B5,economy,middle,True
122,C3,economy,aisle,False
122,C6,economy,aisle,False
122,D6,economy,window,True
122,E2,economy,window,False
122,D3,economy,window,True
122,B3,economy,window,True
122,E6,economy,middle,True
122,D2,economy,middle,False
122,A1,economy,window,True
122,F4,business,middle,True
122,B1,economy,middle,False
122,A4,business,aisle,False
122,F5,economy,aisle,False
122,A6,economy,window,True
122,A2,business,middle,True
122,D5,first,window,False
122,E5,first,middle,True
122,C1,economy,window,True
122,A3,business,aisle,True
122,F2,economy,window,True
122,C5,economy,middle,False
122,F6,economy,window,False
122,E1,business,middle,False
123,D6,economy,window,False
123,D4,economy,window,True
123,C3,economy,window,True
123,C1,business,window,False
123,C2,economy,aisle,True
123,A3,business,aisle,True
123,D3,economy,middle,False
123,F4,economy,middle,False
123,D1,business,middle,False
123,E1,economy,aisle,False
123,B2,economy,aisle,False
123,F1,economy,middle,True
123,F5,business,window,True
124,A1,first,middle,True
124,D4,business,window,False
124,C2,economy,window,True
124,F2,economy,middle,False
124,E1,economy,aisle,True
124,D2,business,window,True
124,B1,economy,aisle,False
124,A6,economy,middle,True
124,D6,economy,window,True
124,C6,business,window,False
124,C3,economy,middle,False
124,D3,business,aisle,False
124,D1,economy,window,False
125,C5,economy,window,True
125,C1,economy,aisle,False
125,C6,economy,middle,True
125,A1,economy,middle,True
125,B4,business,aisle,True
125,E1,economy,window,False
125,C4,economy,aisle,False
125,C3,economy,aisle,False
125,D4,economy,middle,False
125,A3,economy,aisle,False
125,B6,business,middle,False
125,E5,economy,aisle,True
125,B2,business,aisle,False
125,E4,economy,aisle,True
125,D3,economy,aisle,False
126,D6,business,middle,True
126,D4,economy,aisle,False
126,E6,business,window,True
126,E1,economy,middle,False
126,D2,economy,window,True
126,C3,business,window,True
126,B6,business,window,True
126,C2,business,aisle,False
126,E4,economy,window,True
126,D3,economy,aisle,False
126,F3,business,aisle,False
126,C1,economy,aisle,True
126,F4,first,middle,False
126,F1,economy,aisle,False
126,B1,economy,aisle,False
126,A5,economy,window,True
126,D1,economy,window,True
126,C4,economy,aisle,False
126,F2,economy,window,False
126,B4,economy,window,True
126,A3,economy,middle,False
126,E2,economy,aisle,False
126,A1,economy,middle,False
126,A6,economy,window,True
126,E5,business,aisle,True
126,F5,economy,middle,False
126,B3,economy,window,False
126,D5,economy,middle,True
126,F6,economy,aisle,False
126,B5,economy,window,False
127,E4,business,middle,True
127,B6,economy,window,False
127,E5,economy,middle,True
127,C5,economy,middle,True
127,F5,first,aisle,False
127,F1,business,window,False
127,D5,first,middle,True
127,B2,economy,window,True
127,A1,economy,window,True
127,E1,economy,middle,True
127,A2,economy,aisle,True
127,D1,economy,middle,False
127,E6,economy,window,True
127,C3,business,aisle,True
127,A3,economy,middle,True
127,B5,business,window,True
127,B3,economy,window,True
127,C4,economy,middle,False
127,D3,economy,window,True
127,F2,business,middle,True
127,F6,economy,middle,True
127,E2,economy,aisle,False
127,C1,economy,aisle,True
127,A4,economy,middle,True
127,C2,economy,middle,True
127,B1,economy,middle,False
127,F4,first,aisle,False
128,A5,first,window,False
128,D1,economy,window,True
128,D2,economy,middle,False
128,A6,economy,middle,False
128,E4,business,aisle,False
128,E5,first,aisle,True
128,D3,economy,aisle,False
128,C2,economy,middle,False
128,F2,economy,window,False
128,D6,economy,aisle,False
128,C1,economy,middle,False
128,A4,economy,middle,True
128,E1,economy,middle,False
128,C4,business,aisle,True
128,C3,first,aisle,True
128,F6,economy,aisle,False
128,F4,economy,window,True
128,B3,first,window,False
128,F3,economy,window,True
128,A1,economy,middle,False
128,F1,business,aisle,False
128,D4,economy,aisle,False
128,D5,business,window,True
128,B2,economy,window,True
128,C5,economy,middle,True
128,F5,economy,window,False
129,E2,business,aisle,True
129,C6,economy,aisle,False
129,B1,economy,aisle,True
129,D6,economy,middle,False
129,F4,business,window,False
129,F2,first,aisle,True
129,D2,economy,aisle,False
129,F5,economy,window,False
129,E1,business,window,False
129,B6,business,aisle,False
129,E3,business,aisle,False
129,B2,economy,middle,True
129,A6,economy,aisle,False
129,F1,business,middle,False
129,C4,business,middle,True
129,F6,business,middle,False
129,A1,economy,window,True
129,C5,economy,window,False
129,D5,business,window,True
129,D4,economy,window,False
129,E4,economy,middle,True
129,A2,economy,aisle,True
129,D1,first,window,False
129,F3,business,aisle,True
129,A3,economy,aisle,False
130,C2,business,middle,False
130,D2,economy,window,True
130,B1,economy,window,False
130,D1,economy,aisle,False
130,E5,economy,aisle,True
130,C4,business,middle,True
130,E6,economy,aisle,False
130,B5,business,window,False
130,E1,economy,window,True
130,C1,business,window,False
131,D1,business,aisle,False
131,D4,economy,middle,True
131,B2,economy,middle,False
131,B5,economy,middle,False
131,D3,economy,middle,True
131,E6,economy,window,False
131,C1,economy,window,True
131,A5,economy,aisle,True
131,A6,economy,aisle,False
131,E5,economy,middle,True
131,A1,economy,window,False
131,C6,business,aisle,True
131,F5,economy,middle,True
131,B1,economy,window,False
131,B3,economy,middle,False
131,C2,first,window,True
131,D6,economy,window,False
131,D2,economy,aisle,False
132,F6,business,aisle,False
132,F4,economy,window,True
132,A1,economy,window,False
132,F3,economy,window,True
132,E1,business,window,True
132,F2,business,aisle,True
132,F5,economy,middle,False
132,C5,first,window,True
132,A3,business,aisle,True
132,E4,business,aisle,True
132,E6,business,aisle,False
132,C3,economy,aisle,False
132,A4,economy,window,False
132,B4,first,window,False
132,D2,economy,middle,True
133,A3,economy,window,True
133,A5,economy,aisle,False
133,F4,economy,aisle,True
133,F1,economy,window,True
133,C6,business,middle,False
133,C3,economy,aisle,True
133,A6,economy,aisle,False
133,D2,economy,window,True
133,F6,business,aisle,False
133,D5,economy,middle,True
133,E3,economy,window,True
133,B2,economy,aisle,True
133,A4,first,aisle,False
133,D6,economy,aisle,False
133,E6,economy,window,True
133,C1,economy,middle,True
133,B6,economy,middle,False
133,F3,first,aisle,True
133,B4,business,middle,True
133,D3,business,window,True
133,A1,economy,window,False
133,E2,economy,aisle,True
133,C4,business,aisle,False
133,E4,economy,window,True
133,B5,economy,middle,False
133,D1,economy,middle,True
133,A2,economy,aisle,False
134,C4,economy,aisle,False
134,C2,economy,window,True
134,D6,business,window,True
134,A2,economy,middle,True
134,B2,economy,window,False
134,F1,economy,middle,True
134,C1,economy,aisle,False
134,D5,economy,middle,True
134,A6,economy,middle,False
134,F5,economy,aisle,True
134,A5,economy,aisle,False
134,B5,economy,middle,False
134,A3,economy,aisle,True
134,F3,economy,middle,False
134,B4,business,aisle,True
134,D1,economy,middle,False
134,B3,economy,aisle,False
135,D6,economy,aisle,True
135,A3,economy,middle,True
135,A6,economy,aisle,True
135,D2,economy,window,True
135,E4,economy,middle,True
135,C5,economy,aisle,True
135,B2,business,window,True
135,D3,economy,window,True
135,A4,first,middle,True
135,B3,economy,window,False
135,C1,economy,aisle,False
135,B6,economy,window,True
135,A1,economy,middle,False
135,F6,first,middle,False
135,E6,economy,middle,False
135,D1,business,aisle,True
135,E3,economy,aisle,False
135,E1,business,middle,False
135,E5,economy,aisle,True
135,F1,economy,middle,False
135,B4,economy,window,False
135,B1,business,aisle,False
135,C2,economy,aisle,False
135,C6,economy,middle,False
135,A5,first,window,True
136,D1,business,window,False
136,D6,economy,aisle,False
136,F5,economy,window,True
136,D5,business,middle,True
136,A1,economy,aisle,False
136,F1,economy,aisle,True
136,C6,economy,aisle,False
136,A2,economy,middle,True
136,E5,economy,window,False
136,A5,economy,aisle,True
136,D3,economy,window,False
136,D2,economy,aisle,False
137,B5,economy,window,True
137,B6,economy,aisle,True
137,D6,economy,middle,False
137,F6,economy,aisle,False
137,D4,economy,middle,True
137,F3,economy,aisle,False
137,E6,economy,window,False
137,B1,economy,middle,True
137,F2,economy,middle,True
137,E4,economy,middle,False
138,B1,business,aisle,False
138,A2,economy,middle,True
138,B5,economy,aisle,True
138,E4,economy,aisle,True
138,D5,economy,window,False
138,C2,business,aisle,False
138,A4,economy,middle,True
138,A5,economy,window,True
138,E2,economy,aisle,False
138,F5,economy,middle,True
138,F3,economy,aisle,True
138,C1,business,aisle,True
138,B4,business,aisle,False
138,E1,economy,window,False
138,B3,economy,aisle,True
138,F1,business,aisle,False
138,C4,economy,middle,False
138,F2,economy,window,False
138,D4,economy,middle,True
138,C3,economy,middle,True
138,B6,business,window,True
138,F6,business,aisle,False
138,A3,economy,window,False
138,A6,economy,window,False
138,A1,first,window,True
138,C6,business,middle,True
138,E5,business,aisle,False
138,D1,business,window,True
138,D2,economy,window,True
139,D3,economy,window,True
139,D6,economy,window,True
139,E3,economy,window,True
139,F2,economy,aisle,True
139,E4,economy,middle,True
139,D2,economy,aisle,False
139,B5,economy,window,True
139,F1,first,window,True
139,C3,economy,window,True
139,E5,economy,window,False
139,A6,economy,aisle,True
139,D1,first,middle,False
139,C1,economy,middle,True
140,E4,economy,middle,False
140,A3,business,window,True
140,D5,economy,aisle,True
140,A6,business,window,False
140,B1,economy,aisle,True
140,C4,economy,window,False
140,E2,economy,aisle,False
140,A1,economy,window,False
140,F3,first,window,False
140,D4,economy,aisle,True
140,B3,economy,window,False
140,F6,economy,window,False
140,B2,economy,middle,True
140,C2,economy,middle,False
140,D6,economy,aisle,True
140,C3,economy,middle,False
140,E6,economy,middle,True
140,F2,economy,window,True
140,D3,economy,aisle,False
140,E3,business,middle,True
140,A2,business,middle,True
140,F1,economy,window,True
140,A4,economy,aisle,False
140,C6,economy,aisle,False
140,D2,economy,aisle,False
140,A5,economy,window,True
140,F4,economy,middle,True
140,B5,economy,middle,True
140,C1,economy,aisle,True
140,C5,economy,aisle,True
141,D4,economy,window,True
141,A1,economy,aisle,False
141,C3,economy,middle,True
141,F5,economy,middle,True
141,F4,economy,window,False
141,B3,business,middle,True
141,D1,economy,middle,True
141,A4,economy,aisle,True
141,D3,economy,window,True
141,A3,economy,middle,True
141,C1,economy,window,True
141,B4,first,window,False
141,C4,economy,aisle,False
141,C2,economy,aisle,False
141,F1,economy,middle,False
141,E6,economy,aisle,True
141,A6,economy,aisle,True
141,D6,economy,window,False
141,B1,economy,aisle,True
142,C3,economy,middle,True
142,F5,economy,aisle,True
142,D4,economy,middle,False
142,F6,business,window,True
142,A4,business,aisle,False
142,E1,economy,middle,True
142,C6,economy,aisle,False
142,E5,economy,aisle,True
142,A5,economy,window,False
142,E2,economy,aisle,False
142,A6,business,aisle,True
142,F3,economy,aisle,False
142,D3,economy,aisle,True
142,C5,economy,middle,True
142,F2,business,aisle,False
142,B3,economy,window,False
142,C2,economy,aisle,False
142,D1,economy,middle,False
142,B6,business,window,True
142,B2,business,aisle,False
142,B5,economy,window,True
142,F4,business,aisle,False
142,D2,economy,middle,True
142,C1,economy,middle,True
143,D6,economy,window,False
143,F1,business,middle,False
143,D1,economy,middle,False
143,A5,first,middle,True
143,E3,economy,middle,True
143,F4,economy,window,True
143,C6,economy,middle,False
143,B3,economy,aisle,False
143,D3,economy,aisle,True
143,B2,economy,window,False
143,C2,economy,aisle,True
143,C1,first,middle,True
143,D5,economy,middle,True
143,F2,first,aisle,True
143,D4,first,window,False
143,F6,economy,aisle,False
143,C4,economy,middle,True
143,B6,economy,window,False
143,E2,economy,aisle,False
143,A3,economy,middle,True
143,E5,economy,window,False
143,A6,economy,aisle,True
143,A4,economy,aisle,False
144,F2,economy,window,False
144,F3,economy,aisle,False
144,C2,first,aisle,False
144,F4,economy,window,False
144,A6,economy,window,False
144,B2,economy,aisle,True
144,A5,first,middle,False
144,D2,economy,aisle,False
144,B4,economy,window,False
144,A2,economy,middle,False
145,A4,economy,aisle,True
145,E2,economy,window,True
145,A1,business,aisle,False
145,A2,economy,window,False
145,E4,economy,middle,True
145,E6,economy,window,True
145,C1,economy,middle,False
145,E3,business,window,False
145,F6,economy,window,False
145,C2,economy,aisle,False
145,F5,economy,window,True
145,D4,economy,window,True
145,A3,economy,middle,True
146,D2,economy,aisle,False
146,E4,economy,middle,True
146,E2,business,middle,True
146,E1,business,aisle,True
146,A4,business,middle,False
146,C6,economy,aisle,True
146,D5,economy,aisle,False
146,F4,first,middle,False
146,F5,economy,window,True
146,D6,first,window,True
146,D4,economy,window,False
146,F2,economy,aisle,True
146,C5,economy,aisle,False
146,C3,economy,middle,True
146,B5,economy,aisle,False
146,E3,economy,aisle,False
146,F1,economy,window,False
146,A2,economy,window,False
146,B4,economy,middle,True
146,F3,business,middle,True
146,F6,economy,middle,False
146,E5,economy,window,True
146,A1,economy,window,False
146,D3,economy,window,True
146,B1,business,aisle,False
146,C1,economy,middle,True
146,A5,first,middle,False
146,B3,first,aisle,True
146,B2,economy,middle,False
146,A3,economy,window,True
147,E1,economy,aisle,False
147,F6,economy,middle,True
147,F2,economy,aisle,False
147,C6,economy,middle,False
147,E4,business,window,False
147,E3,economy,window,True
147,C5,economy,window,False
147,D2,economy,middle,True
147,D1,economy,window,True
147,C1,economy,window,False
147,E5,economy,middle,True
147,A1,economy,window,True
147,E6,economy,aisle,True
147,C4,economy,window,False
147,D6,business,aisle,False
147,C2,economy,middle,True
147,B2,economy,window,True
148,F6,economy,aisle,True
148,D6,business,middle,True
148,F2,first,window,False
148,F1,business,window,False
148,E6,business,window,True
148,A1,economy,window,False
148,E5,economy,window,True
148,F5,economy,middle,False
148,C4,business,middle,False
148,B6,economy,aisle,True
149,E2,economy,window,True
149,C2,economy,window,True
149,B2,business,middle,False
149,C4,economy,aisle,True
149,A1,economy,window,True
149,F1,economy,middle,True
149,B1,business,middle,True
149,A5,business,middle,True
149,D6,business,middle,True
149,F6,economy,aisle,True
149,F5,business,window,True
149,E5,business,window,True
149,B4,economy,window,False
149,D4,economy,middle,False
149,D2,economy,aisle,True
149,C5,economy,aisle,True
149,E3,economy,window,True
149,E4,business,aisle,False
149,F2,business,aisle,False
149,B3,economy,window,False
149,C1,economy,aisle,False
149,E6,economy,window,True
149,A6,economy,aisle,False
149,F3,economy,middle,True
149,E1,business,aisle,True
149,D1,business,window,False
149,F4,first,aisle,True
150,C6,business,middle,True
150,C5,economy,window,True
150,D3,economy,middle,False
150,E5,economy,window,False
150,E2,economy,aisle,True
150,F1,business,aisle,True
150,C1,business,middle,False
150,A3,business,window,False
150,C2,economy,window,False
150,E3,economy,aisle,True
150,D5,business,middle,True
150,D4,business,middle,True
150,A6,business,middle,True
150,D1,business,aisle,False
150,B6,business,middle,False
150,A2,business,window,False
150,E4,economy,middle,False
150,B4,business,middle,True
150,F3,economy,middle,True
150,A1,business,aisle,False
150,B1,first,window,False
150,F4,business,aisle,False
150,B3,business,window,False
150,A5,economy,middle,False
150,C3,economy,middle,True
150,B5,economy,aisle,False
150,B2,economy,window,False
151,D5,economy,aisle,False
151,A5,economy,window,False
151,B3,economy,middle,False
151,A4,economy,aisle,True
151,E2,economy,window,True
151,D2,economy,aisle,True
151,A1,economy,window,True
151,D4,first,middle,False
151,D3,economy,window,True
151,E4,economy,aisle,True
151,C2,business,middle,True
151,F3,first,middle,True
151,E1,business,aisle,True
151,F1,business,middle,False
151,B6,business,window,False
151,D1,first,middle,False
151,C3,business,middle,False
151,B1,economy,window,False
151,F6,business,middle,False
151,F5,economy,aisle,True
151,B5,economy,middle,False
151,D6,economy,aisle,False
151,C1,economy,middle,False
152,F6,economy,middle,False
152,E5,economy,middle,True
152,F4,business,window,False
152,B6,business,aisle,False
152,A1,economy,window,False
152,D4,economy,aisle,True
152,E4,economy,middle,False
152,D1,economy,window,False
152,B5,economy,middle,True
152,C4,economy,aisle,False
152,A6,economy,middle,True
152,D6,economy,window,True
152,C5,business,window,True
152,B2,economy,middle,False
152,D2,business,middle,False
152,C3,economy,window,True
152,E1,economy,aisle,True
152,B1,economy,window,False
152,F2,economy,window,True
152,A3,economy,middle,False
152,C2,economy,middle,True
152,E3,economy,aisle,True
152,E2,business,window,False
152,E6,first,middle,True
153,C5,economy,middle,True
153,B3,economy,aisle,True
153,E4,economy,aisle,True
153,A6,business,aisle,True
153,E2,economy,window,True
153,C2,first,aisle,True
153,D4,business,window,False
153,F1,economy,middle,False
153,F5,business,middle,False
153,C4,economy,aisle,False
153,A3,economy,window,True
153,A1,economy,middle,True
153,E3,economy,window,True
153,D5,economy,window,False
153,D1,business,window,False
153,B2,economy,aisle,False
153,B6,economy,window,True
153,F3,economy,middle,True
153,C3,economy,window,True
153,B5,economy,aisle,True
153,E5,economy,window,True
153,E6,business,aisle,False
154,F5,economy,middle,False
154,A3,business,window,False
154,B1,business,middle,True
154,F4,business,aisle,True
154,E6,business,window,False
154,A2,economy,window,False
154,D6,economy,aisle,True
154,B6,economy,aisle,True
154,E1,economy,aisle,True
154,C1,economy,middle,True
154,B3,economy,window,True
154,C3,economy,aisle,False
154,D3,first,window,False
154,D4,economy,window,False
154,C2,economy,middle,False
154,B5,business,middle,True
154,C6,first,aisle,True
154,E5,economy,aisle,False
154,E4,business,aisle,True
154,D1,economy,window,True
154,D2,economy,aisle,False
154,B4,first,middle,True
154,A1,business,middle,True
154,A4,business,middle,False
154,C5,economy,middle,True
155,F3,economy,middle,True
155,E4,first,middle,False
155,A6,first,window,True
155,B1,first,aisle,True
155,B5,economy,window,False
155,E1,economy,middle,False
155,B6,economy,aisle,False
155,C5,business,window,False
155,A1,economy,window,False
155,B4,economy,middle,False
155,E3,economy,window,True
155,D5,economy,middle,False
155,B2,economy,middle,False
155,A2,economy,window,False
155,C1,first,window,True
155,F2,economy,window,False
155,C3,economy,middle,False
155,C4,business,aisle,False
155,A5,economy,middle,False
155,A3,economy,middle,True
155,A4,first,middle,True
155,E5,economy,middle,True
155,D6,economy,middle,True
155,F1,business,window,True
155,E6,economy,middle,True
155,F6,economy,aisle,False
155,B3,business,middle,True
156,C3,economy,middle,False
156,A4,economy,middle,True
156,D2,economy,middle,False
156,F2,economy,aisle,True
156,F3,economy,middle,True
156,A5,economy,middle,False
156,B5,economy,middle,True
156,D5,economy,middle,True
156,D1,economy,aisle,True
156,C2,economy,aisle,False
156,A3,business,aisle,False
156,E5,economy,window,True
156,E2,economy,middle,False
156,B6,economy,middle,True
157,F2,economy,aisle,True
157,B4,economy,middle,True
157,D1,business,middle,False
157,C5,economy,middle,True
157,B1,economy,window,True
157,D5,economy,aisle,True
157,C2,economy,window,False
157,C3,economy,aisle,False
157,C1,economy,window,True
157,A5,economy,aisle,False
157,A4,economy,aisle,False
157,C6,economy,window,True
157,C4,economy,window,True
157,F5,economy,middle,False
157,B2,economy,window,False
157,A1,economy,aisle,True
157,D2,economy,middle,False
157,E6,economy,window,True
157,F1,economy,aisle,True
158,D6,economy,middle,True
158,A5,economy,window,False
158,E6,economy,middle,False
158,B1,economy,middle,True
158,C4,economy,window,False
158,B6,economy,middle,True
158,D5,economy,middle,False
158,D4,economy,middle,True
158,F5,first,window,True
158,D3,economy,middle,True
158,C6,economy,aisle,True
158,B4,business,aisle,False
158,B5,economy,window,False
158,B3,economy,aisle,False
158,E3,economy,middle,True
158,C3,economy,aisle,False
158,A1,economy,window,True
158,F6,economy,middle,True
158,D2,economy,middle,True
158,E2,first,window,False
158,F1,economy,middle,True
158,C1,economy,aisle,False
158,B2,economy,aisle,False
158,E4,first,middle,True
158,D1,first,window,False
159,A1,business,aisle,True
159,B1,business,window,True
159,E5,economy,window,False
159,D1,economy,window,True
159,C6,economy,middle,True
159,C4,economy,window,False
159,F3,economy,window,False
159,B3,economy,aisle,True
159,F6,first,aisle,False
159,C5,economy,aisle,False
159,E4,economy,aisle,True
159,D4,economy,middle,True
159,F5,economy,aisle,True
159,E2,economy,aisle,True
159,F2,economy,aisle,False
159,D2,economy,middle,False
160,F1,economy,middle,True
160,B5,first,middle,True
160,B4,economy,middle,True
160,A4,economy,aisle,True
160,C1,business,middle,False
160,A1,business,aisle,False
160,C3,economy,middle,True
160,A3,economy,aisle,False
160,A2,economy,middle,False
160,C6,economy,window,False
160,E5,economy,aisle,True
160,E1,economy,middle,True
160,C2,first,window,False
160,D1,business,middle,False
160,A6,economy,aisle,True
160,D4,economy,middle,True
160,B1,economy,middle,True
160,D5,business,aisle,True
160,E6,economy,middle,False
160,F2,economy,aisle,True
160,C5,economy,aisle,False
160,E2,business,middle,True
160,E4,first,middle,False
160,D3,economy,window,False
160,A5,economy,aisle,True
160,D6,economy,middle,True
161,D4,economy,aisle,True
161,C5,economy,middle,False
161,A6,economy,middle,True
161,A5,first,window,True
161,B2,first,aisle,True
161,C4,economy,aisle,True
161,D3,economy,window,False
161,F4,business,middle,False
161,F5,economy,middle,True
161,B3,economy,middle,True
161,B5,economy,middle,False
161,E4,business,window,True
161,B4,business,middle,False
161,C6,economy,middle,True
161,F1,economy,window,True
161,E3,economy,aisle,False
161,D1,business,window,True
161,E6,economy,middle,False
162,A3,economy,window,False
162,A1,economy,aisle,True
162,B3,economy,aisle,True
162,D5,first,aisle,True
162,B2,economy,middle,False
162,D1,economy,middle,False
162,F3,economy,middle,True
162,A2,economy,window,True
162,C1,economy,aisle,True
162,D3,economy,window,False
162,C3,business,window,True
162,A5,economy,window,True
162,B4,first,window,False
162,E6,economy,window,False
162,F4,business,window,True
162,C2,economy,window,False
162,E5,first,middle,False
162,B6,economy,window,False
162,C4,economy,middle,False
162,C6,economy,middle,False
162,A6,economy,middle,False
162,E3,economy,aisle,True
162,E1,economy,window,False
162,D4,economy,middle,False
162,F2,economy,aisle,True
163,E5,economy,aisle,False
163,F3,economy,middle,False
163,D5,economy,aisle,True
163,B3,economy,middle,True
163,C5,economy,middle,False
163,D3,business,window,False
163,F1,economy,window,True
163,F2,economy,middle,True
163,B4,economy,aisle,True
163,E4,economy,middle,False
163,C3,business,window,True
163,A1,economy,aisle,True
163,E3,business,window,False
163,A4,economy,window,False
163,D6,first,aisle,False
163,B6,economy,window,True
163,A2,business,middle,False
163,B5,economy,window,True
163,C1,first,aisle,False
164,C6,economy,aisle,True
164,F1,business,window,False
164,C5,economy,aisle,False
164,C2,business,middle,True
164,D2,economy,aisle,False
164,E1,economy,aisle,True
164,C4,first,aisle,False
164,C1,economy,window,False
164,D5,economy,middle,False
164,F4,first,middle,False
164,F6,economy,window,False
164,D1,economy,window,True
164,B1,economy,window,True
164,E4,economy,window,True
164,E3,economy,aisle,True
164,F3,business,middle,True
164,A3,economy,window,True
164,E5,economy,aisle,False
164,F2,economy,middle,True
164,D4,economy,window,True
164,E6,first,aisle,False
164,F5,economy,window,True
164,B2,first,window,True
164,D6,business,window,False
164,A5,business,window,True
164,A6,first,window,True
164,B3,economy,window,True
164,A1,economy,middle,True
165,C2,economy,window,False
165,B1,economy,window,False
165,E6,economy,middle,False
165,C5,first,aisle,True
165,A3,business,window,False
165,A5,economy,window,True
165,F3,economy,middle,False
165,D6,economy,aisle,False
165,F2,economy,window,True
165,A2,economy,middle,True
165,C1,first,aisle,False
165,A1,economy,aisle,False
165,D3,first,window,True
165,C4,economy,middle,False
166,D6,economy,window,True
166,B5,economy,middle,True
166,E1,economy,aisle,False
166,A4,economy,window,False
166,B4,economy,middle,True
166,E3,economy,window,False
166,F6,economy,middle,False
166,B2,economy,aisle,True
166,F5,economy,aisle,False
166,F2,economy,window,True
166,D3,economy,window,False
166,C4,economy,aisle,True
166,A5,first,aisle,False
166,A6,economy,middle,True
